7b5d83fb-c3c8-4b41-9461-7191425c4aed,2022-12-21 19:39:57.397267,20.125643839035185,1010.1126100195004,33.32110552646289,
bac51a33-c8ea-4c92-a5d5-e36583811d49,2022-12-21 14:43:57.489788,20.1769381566206,1010.0607376648943,33.25350188059082,
036df493-8641-43a4-9169-6870d58a55d6,2022-12-21 14:57:02.158856,20.587293745041826,1010.3111070137788,32.44939849791558,
738aec31-a348-4e19-b9b1-7cfa74b122d8,2022-12-21 14:58:01.556648,20.638588324561717,1010.312402526571,32.510138574554844,
6bf7dd60-11ad-4815-b5d5-84574528ff3e,2022-12-21 14:59:01.928681,20.55138755669468,1010.2808894904464,32.4443249517374,
31a74f30-6a1d-4532-b58b-58bf10aeedeb,2022-12-21 15:00:02.280423,20.47444577254355,1010.2922370329773,32.60743484048404,
74ad891c-57e4-4a67-9c83-d34ec6cd45d5,2022-12-21 15:01:01.645697,20.612941031163793,1010.271791827879,32.605502448556436,
043158f0-7b73-4ee4-bca9-9ec6a33f6b34,2022-12-21 15:02:02.001547,20.659106164518743,1010.2916019045693,32.30864153129506,
4ed3cef2-09cb-46ee-a0ff-d6299f18e102,2022-12-21 15:03:01.368402,20.633458865300053,1010.2509929352003,32.42638211196466,
1ef304e9-c98f-4f41-b233-1bbff9f0f1e2,2022-12-21 15:04:01.722280,20.65397670409293,1010.2035464465148,32.35342960309476,
2d7dca5e-7e6e-4078-a188-03ce029e9373,2022-12-21 15:05:02.075958,20.674494547542416,1010.2093859261101,32.23016325863474,
b79273b8-3bb9-484c-ab12-0d61e4f0efc9,2022-12-21 15:06:01.426171,20.689882933185437,1010.1804571240272,32.25788316063052,
6274c2f0-9093-4f2e-b2c1-c0bcb8063227,2022-12-21 15:07:01.783046,20.669365086243488,1010.2012648948353,32.286133609566875,
7cf871e5-7c12-468b-9476-f9540d0334d3,2022-12-21 15:08:02.147377,20.60268211584189,1010.2022629508892,32.298291578496006,
2e84fa37-d3ef-4b49-a0a4-b730e4bba15c,2022-12-21 15:09:01.513788,20.55651701129973,1010.1824503691279,32.421900650016134,
4c504b7a-92bc-47f7-bf72-c4f6eb25a1a1,2022-12-21 15:10:01.871715,20.577034832630307,1010.161655280072,32.29307955327156,
104898d9-920b-4677-aab4-0589daed9e53,2022-12-21 15:11:02.226902,20.561646466195818,1010.0840097904319,32.58386899960558,
2e35d931-2c8c-462a-9cb5-56a512aaac86,2022-12-21 15:12:01.588562,20.679624009132386,1010.1375702719799,32.46484192870735,
a927b2dd-f133-433a-92e4-f2f0a88bc342,2022-12-21 15:13:01.955736,20.720659712329507,1010.1225924413473,32.22388707245436,
17b1c76c-19fc-43f6-b823-7cfd21a5563a,2022-12-21 15:14:02.312740,20.62832940632943,1010.242871212127,32.32027041857248,
b8e2f2c3-a2cb-4d4f-9d5e-2f066b0d2988,2022-12-21 15:15:01.683522,20.715530248411234,1010.2477078969426,32.274273544788095,
92c5f059-62be-4002-bfa5-292d341f04b7,2022-12-21 15:16:02.041722,20.633458865300053,1010.224349259249,32.29225093431515,
749c49f1-12f4-4a59-88e5-be63de6c8c66,2022-12-21 15:17:01.406821,20.6180704892613,1010.2266278367995,32.45454591253139,
169aea70-2c58-4228-8df3-f7618eae3721,2022-12-21 15:18:01.761226,20.65397670409293,1010.2301909680039,32.40931982559491,
9ff4b4ac-1764-4c37-a781-5f4ae700db3f,2022-12-21 15:19:02.124589,20.64884724395815,1010.2220695908084,32.42057169060428,
bea6b7c5-1ec3-4607-8217-07c508283e95,2022-12-21 15:20:01.480903,20.664235625235598,1010.1931438871463,32.28061981673822,
56e58cc7-64fa-4a42-849a-1906465a0aae,2022-12-21 15:21:01.834276,20.638588324561717,1010.1525392025588,32.32012029532073,
8fb09a8c-d424-4108-a627-8d3cc6978472,2022-12-21 15:22:02.202186,20.638588324561717,1010.1791830461293,32.32570921847371,
e3760f07-acf1-462f-b00b-7859f2e7fb12,2022-12-21 15:23:01.556682,20.669365086243488,1010.1479746185607,32.269365453310144,
6f1c3e0c-f5a2-4173-aa95-76885db93a60,2022-12-21 15:24:01.910455,20.561646466195818,1010.1639315726889,32.30448130322639,
